title,travel_code,product_key,price,start_date,end_date,lower_bound,upper_bound
暢遊京津～北京、天津、故宮、居庸關長城、頤和園、雙城遊６日、准５星、義大利風情街、無購物、無自費、雙點進出,426,VDR0000001888,27900,2020-08-27,2020-09-01,16,17
出遊中國省很大♯富遊北京～雙長城、溫泉美食深度５日、古北水鎮、三排椅、金面王朝秀、導覽耳機、無購物、無自費 早/晚,426,VDR0000001888,36900,2020-08-28,2020-09-01,16,20
愛上北京～故宮、居庸關、頤和園深度、經典5日、準五酒店、無購物、無自費,426,VDR0000001888,27900,2020-08-29,2020-09-02,16,20
魅力北京～古北水鎮、慕田峪長城、溫泉美食５日、國際五星酒店、無購物、無自費,426,VDR0000001888,29900,2020-08-31,2020-09-04,16,17
愛上北京～故宮、居庸關、頤和園深度、經典5日、準五酒店、無購物、無自費,426,VDR0000001888,30900,2020-09-02,2020-09-06,16,20
暢遊京津～北京、天津、故宮、居庸關長城、頤和園、雙城遊６日、准５星、義大利風情街、無購物、無自費、雙點進出,426,VDR0000001888,29900,2020-09-03,2020-09-08,16,17
愛上北京～故宮、居庸關、頤和園深度、經典5日、準五酒店、無購物、無自費,426,VDR0000001888,30900,2020-09-05,2020-09-09,16,20
魅力北京～古北水鎮、慕田峪長城、溫泉美食５日、國際五星酒店、無購物、無自費,426,VDR0000001888,33900,2020-09-07,2020-09-11,16,17
愛上北京～故宮、居庸關、頤和園深度、經典5日、準五酒店、無購物、無自費,426,VDR0000001888,30900,2020-09-09,2020-09-13,16,20
暢遊京津～北京、天津、故宮、居庸關長城、頤和園、雙城遊６日、准５星、義大利風情街、無購物、無自費、雙點進出,426,VDR0000001888,29900,2020-09-10,2020-09-15,16,17
愛上北京～故宮、居庸關、頤和園深度、經典5日、準五酒店、無購物、無自費,426,VDR0000001888,30900,2020-09-12,2020-09-16,16,20
魅力北京～古北水鎮、慕田峪長城、溫泉美食５日、國際五星酒店、無購物、無自費,426,VDR0000001888,33900,2020-09-14,2020-09-18,16,17
愛上北京～故宮、居庸關、頤和園深度、經典5日、準五酒店、無購物、無自費,426,VDR0000001888,30900,2020-09-16,2020-09-20,16,20
暢遊京津～北京、天津、故宮、居庸關長城、頤和園、雙城遊６日、准５星、義大利風情街、無購物、無自費、雙點進出,426,VDR0000001888,29900,2020-09-17,2020-09-22,16,17
愛上北京～故宮、居庸關、頤和園深度、經典5日、準五酒店、無購物、無自費,426,VDR0000001888,30900,2020-09-19,2020-09-23,16,20
魅力北京～古北水鎮、慕田峪長城、溫泉美食５日、國際五星酒店、無購物、無自費,426,VDR0000001888,33900,2020-09-21,2020-09-25,16,17
愛上北京～故宮、居庸關、頤和園深度、經典5日、準五酒店、無購物、無自費,426,VDR0000001888,30900,2020-09-23,2020-09-27,16,20
暢遊京津～北京、天津、故宮、居庸關長城、頤和園、雙城遊６日、准５星、義大利風情街、無購物、無自費、雙點進出,426,VDR0000001888,29900,2020-09-24,2020-09-29,16,17
愛上北京～故宮、居庸關、頤和園深度、經典5日、準五酒店、無購物、無自費,426,VDR0000001888,24900,2020-09-26,2020-09-30,16,20
魅力北京～古北水鎮、慕田峪長城、溫泉美食５日、國際五星酒店、無購物、無自費,426,VDR0000001888,29900,2020-09-28,2020-10-02,16,17
愛上北京～故宮、居庸關、頤和園深度、經典5日、準五酒店、無購物、無自費,426,VDR0000001888,24900,2020-09-30,2020-10-04,16,20
魅力北京～古北水鎮、慕田峪長城、溫泉美食５日、國際五星酒店、無購物、無自費,426,VDR0000001888,29900,2020-10-01,2020-10-05,16,17
愛上北京～故宮、居庸關、頤和園深度、經典5日、準五酒店、無購物、無自費,426,VDR0000001888,24900,2020-10-03,2020-10-07,16,20
魅力北京～古北水鎮、慕田峪長城、溫泉美食５日、國際五星酒店、無購物、無自費,426,VDR0000001888,29900,2020-10-05,2020-10-09,16,17
出遊中國省很大♯富遊北京～雙長城、溫泉美食深度５日、古北水鎮、三排椅、金面王朝秀、導覽耳機、無購物、無自費 早/晚,426,VDR0000001888,39900,2020-10-07,2020-10-11,16,20
暢遊京津～北京、天津、故宮、居庸關長城、頤和園、雙城遊６日、准５星、義大利風情街、無購物、無自費、雙點進出,426,VDR0000001888,28900,2020-10-08,2020-10-13,16,17
出遊中國省很大♯富遊北京～雙長城、溫泉美食深度５日、古北水鎮、三排椅、金面王朝秀、導覽耳機、無購物、無自費 早/晚,426,VDR0000001888,39900,2020-10-10,2020-10-14,16,20
魅力北京～古北水鎮、慕田峪長城、溫泉美食５日、國際五星酒店、無購物、無自費,426,VDR0000001888,34900,2020-10-12,2020-10-16,16,17
愛上北京～故宮、居庸關、頤和園深度、經典5日、準五酒店、無購物、無自費,426,VDR0000001888,30900,2020-10-14,2020-10-18,16,20
暢遊京津～北京、天津、故宮、居庸關長城、頤和園、雙城遊６日、准５星、義大利風情街、無購物、無自費、雙點進出,426,VDR0000001888,28900,2020-10-15,2020-10-20,16,17
愛上北京～故宮、居庸關、頤和園深度、經典5日、準五酒店、無購物、無自費,426,VDR0000001888,30900,2020-10-17,2020-10-21,16,20
魅力北京～古北水鎮、慕田峪長城、溫泉美食５日、國際五星酒店、無購物、無自費,426,VDR0000001888,33900,2020-10-19,2020-10-23,16,17
愛上北京～故宮、居庸關、頤和園深度、經典5日、準五酒店、無購物、無自費,426,VDR0000001888,29900,2020-10-21,2020-10-25,16,20
暢遊京津～北京、天津、故宮、居庸關長城、頤和園、雙城遊６日、准５星、義大利風情街、無購物、無自費、雙點進出,426,VDR0000001888,28900,2020-10-22,2020-10-27,16,17
愛上北京～故宮、居庸關、頤和園深度、經典5日、準五酒店、無購物、無自費,426,VDR0000001888,29900,2020-10-24,2020-10-28,16,20
魅力北京～古北水鎮、慕田峪長城、溫泉美食５日、國際五星酒店、無購物、無自費,426,VDR0000001888,33900,2020-10-26,2020-10-30,16,17
愛上北京～故宮、居庸關、頤和園深度、經典5日、準五酒店、無購物、無自費,426,VDR0000001888,29900,2020-10-28,2020-11-01,16,20
暢遊京津～北京、天津、故宮、居庸關長城、頤和園、雙城遊６日、准５星、義大利風情街、無購物、無自費、雙點進出,426,VDR0000001888,28900,2020-10-29,2020-11-03,16,17
愛上北京～故宮、居庸關、頤和園深度、經典5日、準五酒店、無購物、無自費,426,VDR0000001888,29900,2020-10-31,2020-11-04,16,20
愛上北京～故宮、居庸關、頤和園深度、經典5日、準五酒店、無購物、無自費,426,VDR0000001888,28900,2020-11-04,2020-11-08,16,20
暢遊京津～北京、天津、故宮、居庸關長城、頤和園、雙城遊６日、准５星、義大利風情街、無購物、無自費、雙點進出,426,VDR0000001888,27900,2020-11-05,2020-11-10,16,17
愛上北京～故宮、居庸關、頤和園深度、經典5日、準五酒店、無購物、無自費,426,VDR0000001888,28900,2020-11-07,2020-11-11,16,20
愛上北京～故宮、居庸關、頤和園深度、經典5日、準五酒店、無購物、無自費,426,VDR0000001888,28900,2020-11-11,2020-11-15,16,20
暢遊京津～北京、天津、故宮、居庸關長城、頤和園、雙城遊６日、准５星、義大利風情街、無購物、無自費、雙點進出,426,VDR0000001888,27900,2020-11-12,2020-11-17,16,17
愛上北京～故宮、居庸關、頤和園深度、經典5日、準五酒店、無購物、無自費,426,VDR0000001888,28900,2020-11-14,2020-11-18,16,20
魅力北京～古北水鎮、慕田峪長城、溫泉美食５日、國際五星酒店、無購物、無自費,426,VDR0000001888,29900,2020-11-16,2020-11-20,16,17
愛上北京～故宮、居庸關、頤和園深度、經典5日、準五酒店、無購物、無自費,426,VDR0000001888,27900,2020-11-18,2020-11-22,16,20
暢遊京津～北京、天津、故宮、居庸關長城、頤和園、雙城遊６日、准５星、義大利風情街、無購物、無自費、雙點進出,426,VDR0000001888,26900,2020-11-19,2020-11-24,16,17
出遊中國省很大♯富遊北京～雙長城、溫泉美食深度５日、古北水鎮、三排椅、金面王朝秀、導覽耳機、無購物、無自費 早/晚,426,VDR0000001888,35900,2020-11-21,2020-11-25,16,20
魅力北京～古北水鎮、慕田峪長城、溫泉美食５日、國際五星酒店、無購物、無自費,426,VDR0000001888,29900,2020-11-23,2020-11-27,16,17
愛上北京～故宮、居庸關、頤和園深度、經典5日、準五酒店、無購物、無自費,426,VDR0000001888,27900,2020-11-25,2020-11-29,16,20
暢遊京津～北京、天津、故宮、居庸關長城、頤和園、雙城遊６日、准５星、義大利風情街、無購物、無自費、雙點進出,426,VDR0000001888,26900,2020-11-26,2020-12-01,16,17
出遊中國省很大♯富遊北京～雙長城、溫泉美食深度５日、古北水鎮、三排椅、金面王朝秀、導覽耳機、無購物、無自費 早/晚,426,VDR0000001888,35900,2020-11-28,2020-12-02,16,20
魅力北京～古北水鎮、慕田峪長城、溫泉美食５日、國際五星酒店、無購物、無自費,426,VDR0000001888,29900,2020-11-30,2020-12-04,16,17
暢遊京津～北京、天津、故宮、居庸關長城、頤和園、雙城遊６日、准５星、義大利風情街、無購物、無自費、雙點進出,426,VDR0000001888,25900,2020-12-03,2020-12-08,16,17
暢遊京津～北京、天津、故宮、居庸關長城、頤和園、雙城遊６日、准５星、義大利風情街、無購物、無自費、雙點進出,426,VDR0000001888,25900,2020-12-10,2020-12-15,16,17
暢遊京津～北京、天津、故宮、居庸關長城、頤和園、雙城遊６日、准５星、義大利風情街、無購物、無自費、雙點進出,426,VDR0000001888,25900,2020-12-17,2020-12-22,16,17
暢遊京津～北京、天津、故宮、居庸關長城、頤和園、雙城遊６日、准５星、義大利風情街、無購物、無自費、雙點進出,426,VDR0000001888,25900,2020-12-24,2020-12-29,16,17
暢遊京津～北京、天津、故宮、居庸關長城、頤和園、雙城遊６日、准５星、義大利風情街、無購物、無自費、雙點進出,426,VDR0000001888,25900,2020-12-31,2021-01-05,16,17
來去古鎮住一晚～燈火傾城古長城、古北水鎮、故宮、升等五★酒店五日(美食饗宴版)[含稅],426,VDR0000001913,25900,2020-03-11,2020-03-15,10,17
來去古鎮住一晚～燈火傾城古長城、古北水鎮、故宮、升等五★酒店五日(美食饗宴版)[含稅],426,VDR0000001913,25900,2020-03-18,2020-03-22,10,17
來去古鎮住一晚～燈火傾城古長城、古北水鎮、故宮、升等五★酒店五日(美食饗宴版)[含稅],426,VDR0000001913,26900,2020-03-25,2020-03-29,10,17
來去古鎮住一晚～燈火傾城古長城、古北水鎮、故宮、升等五★酒店五日(美食饗宴版)[含稅],426,VDR0000001913,27900,2020-04-08,2020-04-12,10,17
來去古鎮住一晚～燈火傾城古長城、古北水鎮、故宮、升等五★酒店五日(美食饗宴版)[含稅],426,VDR0000001913,27900,2020-04-15,2020-04-19,10,17
來去古鎮住一晚～燈火傾城古長城、古北水鎮、故宮、升等五★酒店五日(美食饗宴版)[含稅],426,VDR0000001913,27900,2020-04-22,2020-04-26,10,17
來去古鎮住一晚～燈火傾城古長城、古北水鎮、故宮、升等五★酒店五日(美食饗宴版)[含稅],426,VDR0000001913,26900,2020-04-29,2020-05-03,10,17
來去古鎮住一晚～燈火傾城古長城、古北水鎮、故宮、升等五★酒店五日(美食饗宴版)[含稅],426,VDR0000001913,28900,2020-05-06,2020-05-10,10,17
來去古鎮住一晚～燈火傾城古長城、古北水鎮、故宮、升等五★酒店五日(美食饗宴版)[含稅],426,VDR0000001913,28900,2020-05-13,2020-05-17,10,17
來去古鎮住一晚～燈火傾城古長城、古北水鎮、故宮、升等五★酒店五日(美食饗宴版)[含稅],426,VDR0000001913,28900,2020-05-20,2020-05-24,10,17
來去古鎮住一晚～燈火傾城古長城、古北水鎮、故宮、升等五★酒店五日(美食饗宴版)[含稅],426,VDR0000001913,28900,2020-05-27,2020-05-31,10,17
來去古鎮住一晚～燈火傾城古長城、古北水鎮、故宮、升等五★酒店五日(美食饗宴版)[含稅],426,VDR0000001913,28900,2020-06-03,2020-06-07,10,17
來去古鎮住一晚～燈火傾城古長城、古北水鎮、故宮、升等五★酒店五日(美食饗宴版)[含稅],426,VDR0000001913,28900,2020-06-10,2020-06-14,10,17
來去古鎮住一晚～燈火傾城古長城、古北水鎮、故宮、升等五★酒店五日(美食饗宴版)[含稅],426,VDR0000001913,28900,2020-06-17,2020-06-21,10,17
內蒙古原生態～中蒙邊境、錫林郭勒大草原、克什克騰旗世界地質公園九日[含稅],426,VDR0000001913,39900,2020-06-24,2020-07-02,10,20
３大名城～北京天津承德無購物８天(５★、避暑山莊、贈雙秀),426,VDR0000001914,31800,2020-03-11,2020-03-18,16,16
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,30800,2020-03-14,2020-03-18,16,17
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,34800,2020-03-18,2020-03-22,16,17
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,34800,2020-03-20,2020-03-24,16,17
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,32800,2020-03-21,2020-03-25,16,17
３大名城～北京天津承德無購物８天(５★、避暑山莊、贈雙秀),426,VDR0000001914,31800,2020-03-25,2020-04-01,16,16
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,32800,2020-03-28,2020-04-01,16,17
３大名城～北京天津承德無購物８天(５★、避暑山莊、贈雙秀),426,VDR0000001914,34800,2020-04-01,2020-04-08,16,16
３大名城～北京天津承德無購物８天(５★、避暑山莊、贈雙秀),426,VDR0000001914,34800,2020-04-08,2020-04-15,16,16
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,35800,2020-04-11,2020-04-15,16,17
３大名城～北京天津承德無購物８天(５★、避暑山莊、贈雙秀),426,VDR0000001914,34800,2020-04-15,2020-04-22,16,16
３大名城～北京天津承德無購物８天(５★、避暑山莊、贈雙秀),426,VDR0000001914,34800,2020-04-22,2020-04-29,16,16
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,35800,2020-04-25,2020-04-29,16,17
３大名城～北京天津承德無購物８天(５★、避暑山莊、贈雙秀),426,VDR0000001914,34800,2020-04-29,2020-05-06,16,16
３大名城～北京天津承德無購物８天(５★、避暑山莊、贈雙秀),426,VDR0000001914,35800,2020-05-03,2020-05-10,16,16
３大名城～北京天津承德無購物８天(５★、避暑山莊、贈雙秀),426,VDR0000001914,35800,2020-05-06,2020-05-13,16,16
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,37800,2020-05-07,2020-05-11,16,17
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,37800,2020-05-09,2020-05-13,16,17
３大名城～北京天津承德無購物８天(５★、避暑山莊、贈雙秀),426,VDR0000001914,35800,2020-05-13,2020-05-20,16,16
３大名城～北京天津承德無購物８天(５★、避暑山莊、贈雙秀),426,VDR0000001914,35800,2020-05-17,2020-05-24,16,16
３大名城～北京天津承德無購物８天(５★、避暑山莊、贈雙秀),426,VDR0000001914,35800,2020-05-20,2020-05-27,16,16
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,37800,2020-05-21,2020-05-25,16,17
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,37800,2020-05-23,2020-05-27,16,17
３大名城～北京天津承德無購物８天(５★、避暑山莊、贈雙秀),426,VDR0000001914,35800,2020-05-27,2020-06-03,16,16
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,37800,2020-05-28,2020-06-01,16,17
３大名城～北京天津承德無購物８天(５★、避暑山莊、贈雙秀),426,VDR0000001914,35800,2020-06-03,2020-06-10,16,16
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,37800,2020-06-04,2020-06-08,16,17
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,37800,2020-06-06,2020-06-10,16,17
３大名城～北京天津承德無購物８天(５★、避暑山莊、贈雙秀),426,VDR0000001914,35800,2020-06-10,2020-06-17,16,16
３大名城～北京天津承德無購物８天(５★、避暑山莊、贈雙秀),426,VDR0000001914,35800,2020-06-17,2020-06-24,16,16
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,37800,2020-06-18,2020-06-22,16,17
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,37800,2020-06-20,2020-06-24,16,17
３大名城～北京天津承德無購物８天(５★、避暑山莊、贈雙秀),426,VDR0000001914,35800,2020-06-24,2020-07-01,16,16
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,36800,2020-07-02,2020-07-06,16,17
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,36800,2020-07-09,2020-07-13,16,17
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,36800,2020-07-16,2020-07-20,16,17
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,36800,2020-07-23,2020-07-27,16,17
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,36800,2020-07-30,2020-08-03,16,17
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,35800,2020-08-06,2020-08-10,16,17
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,35800,2020-08-13,2020-08-17,16,17
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,35800,2020-08-20,2020-08-24,16,17
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,35800,2020-08-27,2020-08-31,16,17
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,38800,2020-09-03,2020-09-07,16,17
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,38800,2020-09-10,2020-09-14,16,17
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,38800,2020-09-17,2020-09-21,16,17
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,37800,2020-09-24,2020-09-28,16,17
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,38800,2020-10-01,2020-10-05,16,17
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,38800,2020-10-08,2020-10-12,16,17
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,38800,2020-10-15,2020-10-19,16,17
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,37800,2020-10-22,2020-10-26,16,17
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,37800,2020-10-29,2020-11-02,16,17
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,34800,2020-11-05,2020-11-09,16,17
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,34800,2020-11-12,2020-11-16,16,17
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,33800,2020-11-19,2020-11-23,16,17
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,33800,2020-11-26,2020-11-30,16,17
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,32800,2020-12-03,2020-12-07,16,17
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,32800,2020-12-10,2020-12-14,16,17
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,32800,2020-12-17,2020-12-21,16,17
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,32800,2020-12-24,2020-12-28,16,17
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,32800,2020-12-31,2021-01-04,16,17
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,32800,2021-01-07,2021-01-11,16,17
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,32800,2021-01-14,2021-01-18,16,17
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,33800,2021-01-21,2021-01-25,16,17
食尚北京～慕田峪長城無購物５天(豪華５★酒店、北海皇家御苑),426,VDR0000001914,33800,2021-01-28,2021-02-01,16,17
【文化巡禮】北京七大文化遺產、承德避暑山莊、天津大院文化體驗八日,426,VDR0000001925,28800,2020-03-08,2020-03-15,10,15
【中華航空】早安北京、五大文化遺產、金面王朝秀五日 ( 無購物、無自費 ),426,VDR0000001925,22800,2020-03-11,2020-03-15,10,15
【長榮航空】早安北京、五大文化遺產、金面王朝秀五日 ( 無購物、無自費 ),426,VDR0000001925,22800,2020-03-12,2020-03-16,10,15
【中國國航】北京天津雙城四大文化遺產、黃崖關長城、五星萬豪溫泉泡湯五日,426,VDR0000001925,18800,2020-03-13,2020-03-17,10,15
【長榮航空】早安北京、五大文化遺產、金面王朝秀五日 ( 無購物、無自費 ),426,VDR0000001925,22800,2020-03-14,2020-03-18,10,15
【文化巡禮】北京七大文化遺產、承德避暑山莊、天津大院文化體驗八日,426,VDR0000001925,28800,2020-03-15,2020-03-22,10,15
【中華航空】早安北京、五大文化遺產、金面王朝秀五日 ( 無購物、無自費 ),426,VDR0000001925,23800,2020-03-18,2020-03-22,10,15
【長榮航空】早安北京、五大文化遺產、金面王朝秀五日 ( 無購物、無自費 ),426,VDR0000001925,23800,2020-03-19,2020-03-23,10,15
【中國國航】北京天津雙城四大文化遺產、黃崖關長城、五星萬豪溫泉泡湯五日,426,VDR0000001925,18800,2020-03-20,2020-03-24,10,15
【長榮航空】早安北京、五大文化遺產、金面王朝秀五日 ( 無購物、無自費 ),426,VDR0000001925,23800,2020-03-21,2020-03-25,10,15
【文化巡禮】北京七大文化遺產、承德避暑山莊、天津大院文化體驗八日,426,VDR0000001925,29800,2020-03-22,2020-03-29,10,15
【中華航空】早安北京、五大文化遺產、金面王朝秀五日 ( 無購物、無自費 ),426,VDR0000001925,23800,2020-03-25,2020-03-29,10,15
【長榮航空】早安北京、五大文化遺產、金面王朝秀五日 ( 無購物、無自費 ),426,VDR0000001925,23800,2020-03-26,2020-03-30,10,15
【中國國航】北京天津雙城四大文化遺產、黃崖關長城、五星萬豪溫泉泡湯五日,426,VDR0000001925,18800,2020-03-27,2020-03-31,10,15
【長榮航空】早安北京、五大文化遺產、金面王朝秀五日 ( 無購物、無自費 ),426,VDR0000001925,23800,2020-03-28,2020-04-01,10,15
【文化巡禮】北京七大文化遺產、承德避暑山莊、天津大院文化體驗八日,426,VDR0000001925,29800,2020-03-29,2020-04-05,10,15
【中華航空】早安北京、五大文化遺產、金面王朝秀五日 ( 無購物、無自費 ),426,VDR0000001925,25800,2020-04-01,2020-04-05,10,15
【長榮航空】早安北京、五大文化遺產、金面王朝秀五日 ( 無購物、無自費 ),426,VDR0000001925,25800,2020-04-02,2020-04-06,10,15
【中華航空】早安北京、五大文化遺產、金面王朝秀五日 ( 無購物、無自費 ),426,VDR0000001925,25800,2020-04-03,2020-04-07,10,15
【長榮航空】早安北京、五大文化遺產、金面王朝秀五日 ( 無購物、無自費 ),426,VDR0000001925,24800,2020-04-04,2020-04-08,10,15
【文化巡禮】北京七大文化遺產、承德避暑山莊、天津大院文化體驗八日,426,VDR0000001925,32800,2020-04-05,2020-04-12,10,15
【中華航空】早安北京、五大文化遺產、金面王朝秀五日 ( 無購物、無自費 ),426,VDR0000001925,24800,2020-04-08,2020-04-12,10,15
【長榮航空】早安北京、五大文化遺產、金面王朝秀五日 ( 無購物、無自費 ),426,VDR0000001925,24800,2020-04-09,2020-04-13,10,15
【中華航空】早安北京、五大文化遺產、金面王朝秀五日 ( 無購物、無自費 ),426,VDR0000001925,24800,2020-04-10,2020-04-14,10,15
【長榮航空】早安北京、五大文化遺產、金面王朝秀五日 ( 無購物、無自費 ),426,VDR0000001925,24800,2020-04-11,2020-04-15,10,15
【文化巡禮】北京七大文化遺產、承德避暑山莊、天津大院文化體驗八日,426,VDR0000001925,32800,2020-04-12,2020-04-19,10,15
【中華航空】早安北京、五大文化遺產、金面王朝秀五日 ( 無購物、無自費 ),426,VDR0000001925,24800,2020-04-15,2020-04-19,10,15
【長榮航空】早安北京、五大文化遺產、金面王朝秀五日 ( 無購物、無自費 ),426,VDR0000001925,24800,2020-04-16,2020-04-20,10,15
【中華航空】早安北京、五大文化遺產、金面王朝秀五日 ( 無購物、無自費 ),426,VDR0000001925,24800,2020-04-17,2020-04-21,10,15
【長榮航空】早安北京、五大文化遺產、金面王朝秀五日 ( 無購物、無自費 ),426,VDR0000001925,24800,2020-04-18,2020-04-22,10,15
【文化巡禮】北京七大文化遺產、承德避暑山莊、天津大院文化體驗八日,426,VDR0000001925,32800,2020-04-19,2020-04-26,10,15
【中華航空】早安北京、五大文化遺產、金面王朝秀五日 ( 無購物、無自費 ),426,VDR0000001925,24800,2020-04-22,2020-04-26,10,15
【長榮航空】早安北京、五大文化遺產、金面王朝秀五日 ( 無購物、無自費 ),426,VDR0000001925,24800,2020-04-23,2020-04-27,10,15
【中華航空】早安北京、五大文化遺產、金面王朝秀五日 ( 無購物、無自費 ),426,VDR0000001925,24800,2020-04-24,2020-04-28,10,15
【長榮航空】早安北京、五大文化遺產、金面王朝秀五日 ( 無購物、無自費 ),426,VDR0000001925,24800,2020-04-25,2020-04-29,10,15
【文化巡禮】北京七大文化遺產、承德避暑山莊、天津大院文化體驗八日,426,VDR0000001925,32800,2020-04-26,2020-05-03,10,15
【中華航空】早安北京、五大文化遺產、金面王朝秀五日 ( 無購物、無自費 ),426,VDR0000001925,23800,2020-04-29,2020-05-03,10,15
【長榮航空】早安北京、五大文化遺產、金面王朝秀五日 ( 無購物、無自費 ),426,VDR0000001925,23800,2020-04-30,2020-05-04,10,15
【中華航空】早安北京、五大文化遺產、金面王朝秀五日 ( 無購物、無自費 ),426,VDR0000001925,23800,2020-05-01,2020-05-05,10,15
【長榮航空】早安北京、五大文化遺產、金面王朝秀五日 ( 無購物、無自費 ),426,VDR0000001925,23800,2020-05-02,2020-05-06,10,15
【文化巡禮】北京七大文化遺產、承德避暑山莊、天津大院文化體驗八日,426,VDR0000001925,33800,2020-05-03,2020-05-10,10,15
【中國國航】北京天津雙城四大文化遺產、黃崖關長城、五星萬豪溫泉泡湯五日,426,VDR0000001925,18800,2020-05-06,2020-05-10,10,15
【長榮航空】早安北京、五大文化遺產、金面王朝秀五日 ( 無購物、無自費 ),426,VDR0000001925,25800,2020-05-07,2020-05-11,10,15
【中國國航】北京天津雙城四大文化遺產、黃崖關長城、五星萬豪溫泉泡湯五日,426,VDR0000001925,19300,2020-05-08,2020-05-12,10,15
【長榮航空】早安北京、五大文化遺產、金面王朝秀五日 ( 無購物、無自費 ),426,VDR0000001925,25800,2020-05-09,2020-05-13,10,15
【文化巡禮】北京七大文化遺產、承德避暑山莊、天津大院文化體驗八日,426,VDR0000001925,33800,2020-05-10,2020-05-17,10,15
【中國國航】北京天津雙城四大文化遺產、黃崖關長城、五星萬豪溫泉泡湯五日,426,VDR0000001925,19300,2020-05-13,2020-05-17,10,15
【長榮航空】早安北京、五大文化遺產、金面王朝秀五日 ( 無購物、無自費 ),426,VDR0000001925,25800,2020-05-14,2020-05-18,10,15
